iShares Russell 2000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 22, 2000"
Shares Outstanding,"283,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BRY","BERRY","Energy","Equity","6,546,047.20","0.01","6,546,047.20","1,989,680.00","3.29","United States","NASDAQ","USD","1.00","USD","-"
"LTBR","LIGHTBRIDGE CORP","Energy","Equity","6,508,852.35","0.01","6,508,852.35","462,605.00","14.07","United States","NASDAQ","USD","1.00","USD","-"
"WOW","WIDEOPENWEST INC","Communication","Equity","6,491,645.64","0.01","6,491,645.64","1,265,428.00","5.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OPFI","OPPFI INC CLASS A","Financials","Equity","6,486,476.12","0.01","6,486,476.12","620,122.00","10.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SATL","SATELLOGIC INC CLASS A","Industrials","Equity","6,431,838.82","0.01","6,431,838.82","1,719,743.00","3.74","United States","NASDAQ","USD","1.00","USD","-"
"ACRE","ARES COMMERCIAL REAL ESTATE REIT C","Financials","Equity","6,427,343.26","0.01","6,427,343.26","1,336,246.00","4.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WSBF","WATERSTONE FINANCIAL INC","Financials","Equity","6,397,507.34","0.01","6,397,507.34","433,142.00","14.77","United States","NASDAQ","USD","1.00","USD","-"
"LMNR","LIMONEIRA","Consumer Staples","Equity","6,383,754.29","0.01","6,383,754.29","412,121.00","15.49","United States","NASDAQ","USD","1.00","USD","-"
"FVR","FRONTVIEW REIT INC","Real Estate","Equity","6,378,571.84","0.01","6,378,571.84","463,559.00","13.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIP","ARTERIS INC","Information Technology","Equity","6,354,525.49","0.01","6,354,525.49","711,593.00","8.93","United States","NASDAQ","USD","1.00","USD","-"
"SB","SAFE BULKERS INC","Industrials","Equity","6,326,230.40","0.01","6,326,230.40","1,412,105.00","4.48","Monaco","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JMSB","JOHN MARSHALL BANCORP INC","Financials","Equity","6,311,486.00","0.01","6,311,486.00","304,168.00","20.75","United States","NASDAQ","USD","1.00","USD","-"
"JBIO","JADE BIOSCIENCES INC","Health Care","Equity","6,309,345.60","0.01","6,309,345.60","813,060.00","7.76","United States","NASDAQ","USD","1.00","USD","-"
"VNDA","VANDA PHARMACEUTICALS INC","Health Care","Equity","6,292,445.80","0.01","6,292,445.80","1,367,923.00","4.60","United States","NASDAQ","USD","1.00","USD","-"
"MCHB","MECHANICS BANCORP CLASS A","Financials","Equity","6,271,846.80","0.01","6,271,846.80","451,212.00","13.90","United States","NASDAQ","USD","1.00","USD","-"
"NNOX","NANO X IMAGING LTD","Health Care","Equity","6,255,898.21","0.01","6,255,898.21","1,575,793.00","3.97","Israel","NASDAQ","USD","1.00","USD","-"
"WBTN","WEBTOON ENTERTAINMENT INC","Communication","Equity","6,256,996.20","0.01","6,256,996.20","445,655.00","14.04","United States","NASDAQ","USD","1.00","USD","-"
"ADCT","ADC THERAPEUTICS SA","Health Care","Equity","6,205,235.22","0.01","6,205,235.22","1,863,434.00","3.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OSUR","ORASURE TECHNOLOGIES INC","Health Care","Equity","6,187,152.00","0.01","6,187,152.00","1,863,600.00","3.32","United States","NASDAQ","USD","1.00","USD","-"
"DNUT","KRISPY KREME INC","Consumer Discretionary","Equity","6,187,264.65","0.01","6,187,264.65","1,964,211.00","3.15","United States","NASDAQ","USD","1.00","USD","-"
"BSVN","BANK7 CORP","Financials","Equity","6,178,804.51","0.01","6,178,804.51","125,931.00","49.06","United States","NASDAQ","USD","1.00","USD","-"
"CAPR","CAPRICOR THERAPEUTICS INC","Health Care","Equity","6,142,330.32","0.01","6,142,330.32","953,778.00","6.44","United States","NASDAQ","USD","1.00","USD","-"
"OM","OUTSET MEDICAL INC","Health Care","Equity","6,136,317.30","0.01","6,136,317.30","433,662.00","14.15","United States","NASDAQ","USD","1.00","USD","-"
"NPCE","NEUROPACE INC","Health Care","Equity","6,112,556.45","0.01","6,112,556.45","610,645.00","10.01","United States","NASDAQ","USD","1.00","USD","-"
"LOVE","LOVESAC COMPANY","Consumer Discretionary","Equity","6,103,094.31","0.01","6,103,094.31","345,393.00","17.67","United States","NASDAQ","USD","1.00","USD","-"
"TBCH","TURTLE BEACH CORP","Information Technology","Equity","6,098,632.50","0.01","6,098,632.50","402,550.00","15.15","United States","NASDAQ","USD","1.00","USD","-"
"AVIR","ATEA PHARMACEUTICALS INC","Health Care","Equity","6,083,163.90","0.01","6,083,163.90","1,843,383.00","3.30","United States","NASDAQ","USD","1.00","USD","-"
"KFS","KINGSWAY FINANCIAL SERVICES INC","Financials","Equity","6,059,937.60","0.01","6,059,937.60","420,829.00","14.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMLR","SEMLER SCIENTIFIC INC","Health Care","Equity","6,062,495.34","0.01","6,062,495.34","212,421.00","28.54","United States","NASDAQ","USD","1.00","USD","-"
"NB","NIOCORP DEVELOPMENTS LTD","Materials","Equity","6,055,908.00","0.01","6,055,908.00","1,274,928.00","4.75","United States","NASDAQ","USD","1.00","USD","-"
"BRBS","BLUE RIDGE BANKSHARES INC","Financials","Equity","6,041,941.44","0.01","6,041,941.44","1,480,868.00","4.08","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ANNX","ANNEXON INC","Health Care","Equity","6,043,586.70","0.01","6,043,586.70","2,370,034.00","2.55","United States","NASDAQ","USD","1.00","USD","-"
"OMER","OMEROS CORP","Health Care","Equity","6,033,804.00","0.01","6,033,804.00","1,436,620.00","4.20","United States","NASDAQ","USD","1.00","USD","-"
"RNGR","RANGER ENERGY SERVICES INC CLASS A","Energy","Equity","6,027,560.00","0.01","6,027,560.00","430,540.00","14.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRST","PRIMIS FINANCIAL CORP","Financials","Equity","6,016,360.48","0.01","6,016,360.48","548,938.00","10.96","United States","NASDAQ","USD","1.00","USD","-"
"PRME","PRIME MEDICINE INC","Health Care","Equity","5,995,396.80","0.01","5,995,396.80","1,469,460.00","4.08","United States","NASDAQ","USD","1.00","USD","-"
"KMTS","KESTRA MEDICAL TECHNOLOGIES LTD","Health Care","Equity","5,945,352.80","0.01","5,945,352.80","323,117.00","18.40","United States","NASDAQ","USD","1.00","USD","-"
"ALMS","ALUMIS INC","Health Care","Equity","5,932,159.32","0.01","5,932,159.32","1,360,587.00","4.36","United States","NASDAQ","USD","1.00","USD","-"
"ISTR","INVESTAR HOLDING CORP","Financials","Equity","5,915,900.53","0.01","5,915,900.53","257,549.00","22.97","United States","NASDAQ","USD","1.00","USD","-"
"TNXP","TONIX PHARMACEUTICALS HOLDING CORP","Health Care","Equity","5,918,258.67","0.01","5,918,258.67","189,627.00","31.21","United States","NASDAQ","USD","1.00","USD","-"
"ALEC","ALECTOR INC","Health Care","Equity","5,896,991.87","0.01","5,896,991.87","2,054,701.00","2.87","United States","NASDAQ","USD","1.00","USD","-"
"XPOF","XPONENTIAL FITNESS INC CLASS A","Consumer Discretionary","Equity","5,880,472.50","0.01","5,880,472.50","672,054.00","8.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTEX","VTEX CLASS A","Information Technology","Equity","5,870,291.36","0.01","5,870,291.36","1,424,828.00","4.12","Brazil","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLP","SIMULATIONS PLUS INC","Health Care","Equity","5,869,104.32","0.01","5,869,104.32","408,712.00","14.36","United States","NASDAQ","USD","1.00","USD","-"
"RMNI","RIMINI STREET INC","Information Technology","Equity","5,857,299.36","0.01","5,857,299.36","1,262,349.00","4.64","United States","NASDAQ","USD","1.00","USD","-"
"FDBC","FIDELITY D AND D BANCORP INC","Financials","Equity","5,859,548.66","0.01","5,859,548.66","123,802.00","47.33","United States","NASDAQ","USD","1.00","USD","-"
"KLC","KINDERCARE LEARNING COMPANIES INC","Consumer Discretionary","Equity","5,851,673.16","0.01","5,851,673.16","763,926.00","7.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NATR","NATURES SUNSHINE PRODUCTS INC","Consumer Staples","Equity","5,831,531.04","0.01","5,831,531.04","342,226.00","17.04","United States","NASDAQ","USD","1.00","USD","-"
"KRRO","KORRO BIO INC","Health Care","Equity","5,818,512.88","0.01","5,818,512.88","169,192.00","34.39","United States","NASDAQ","USD","1.00","USD","-"
"HSHP","HIMALAYA SHIPPING LTD","Industrials","Equity","5,794,013.68","0.01","5,794,013.68","703,157.00","8.24","Norway","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REFI","CHICAGO ATLANTIC REAL ESTATE FINAN","Financials","Equity","5,789,202.95","0.01","5,789,202.95","431,065.00","13.43","United States","NASDAQ","USD","1.00","USD","-"
"EDIT","EDITAS MEDICINE INC","Health Care","Equity","5,758,527.78","0.01","5,758,527.78","2,124,918.00","2.71","United States","NASDAQ","USD","1.00","USD","-"
"LPRO","OPEN LENDING CORP","Financials","Equity","5,735,769.60","0.01","5,735,769.60","2,607,168.00","2.20","United States","NASDAQ","USD","1.00","USD","-"
"MITT","AG MORTGAGE INVESTMENT TRUST REIT","Financials","Equity","5,717,187.46","0.01","5,717,187.46","734,857.00","7.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","Jul 23, 2021"
"MFH","MERCURITY FINTECH HOLDING INC","Information Technology","Equity","5,717,325.23","0.01","5,717,325.23","773,657.00","7.39","China","NASDAQ","USD","1.00","USD","-"
"BH","BIGLARI HOLDINGS INCINARY CLASS B","Consumer Discretionary","Equity","5,722,498.47","0.01","5,722,498.47","18,031.00","317.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAZE","MAZE THERAPEUTICS INC","Health Care","Equity","5,711,340.80","0.01","5,711,340.80","230,296.00","24.80","United States","NASDAQ","USD","1.00","USD","-"
"LILA","LIBERTY LATIN AMERICA LTD CLASS A","Communication","Equity","5,704,844.18","0.01","5,704,844.18","747,686.00","7.63","United States","NASDAQ","USD","1.00","USD","-"
"NFE","NEW FORTRESS ENERGY INC CLASS A","Energy","Equity","5,695,824.16","0.01","5,695,824.16","4,188,106.00","1.36","United States","NASDAQ","USD","1.00","USD","-"
"LEGH","LEGACY HOUSING CORP","Consumer Discretionary","Equity","5,700,445.78","0.01","5,700,445.78","205,718.00","27.71","United States","NASDAQ","USD","1.00","USD","-"
"INSE","INSPIRED ENTERTAINMENT INC","Consumer Discretionary","Equity","5,682,120.62","0.01","5,682,120.62","600,647.00","9.46","United States","NASDAQ","USD","1.00","USD","-"
"ARQ","ARQ INC","Materials","Equity","5,676,360.02","0.01","5,676,360.02","804,017.00","7.06","United States","NASDAQ","USD","1.00","USD","-"
"PACK","RANPAK HOLDINGS CORP CLASS A","Materials","Equity","5,660,330.20","0.01","5,660,330.20","1,148,140.00","4.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CERS","CERUS CORP","Health Care","Equity","5,656,487.50","0.01","5,656,487.50","4,525,190.00","1.25","United States","NASDAQ","USD","1.00","USD","-"
"SMC","SUMMIT MIDSTREAM CORP","Energy","Equity","5,622,862.44","0.01","5,622,862.44","240,396.00","23.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VMD","VIEMED HEALTHCARE INC","Health Care","Equity","5,609,891.76","0.01","5,609,891.76","810,678.00","6.92","United States","NASDAQ","USD","1.00","USD","-"
"FEIM","FREQUENCY ELECTRONICS INC","Information Technology","Equity","5,590,084.65","0.01","5,590,084.65","162,739.00","34.35","United States","NASDAQ","USD","1.00","USD","-"
"MBCN","MIDDLEFIELD BANC CORP","Financials","Equity","5,564,971.20","0.01","5,564,971.20","184,760.00","30.12","United States","NASDAQ","USD","1.00","USD","-"
"GLUE","MONTE ROSA THERAPEUTICS INC","Health Care","Equity","5,528,492.19","0.01","5,528,492.19","1,130,571.00","4.89","United States","NASDAQ","USD","1.00","USD","-"
"RR","RICHTECH ROBOTICS INC CLASS B","Industrials","Equity","5,511,609.60","0.01","5,511,609.60","1,711,680.00","3.22","United States","NASDAQ","USD","1.00","USD","-"
"VEL","VELOCITY FINANCIAL INC","Financials","Equity","5,474,211.60","0.01","5,474,211.60","288,420.00","18.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LFMD","LIFEMD INC","Health Care","Equity","5,470,867.60","0.01","5,470,867.60","928,840.00","5.89","United States","NASDAQ","USD","1.00","USD","-"
"OPRT","OPORTUN FINANCIAL CORP","Financials","Equity","5,458,874.72","0.01","5,458,874.72","863,746.00","6.32","United States","NASDAQ","USD","1.00","USD","-"
"HCAT","HEALTH CATALYST INC","Health Care","Equity","5,459,189.40","0.01","5,459,189.40","1,684,935.00","3.24","United States","NASDAQ","USD","1.00","USD","-"
"SNBR","SLEEP NUMBER CORP","Consumer Discretionary","Equity","5,416,613.67","0.01","5,416,613.67","527,421.00","10.27","United States","NASDAQ","USD","1.00","USD","-"
"PCYO","PURE CYCLE CORP","Utilities","Equity","5,422,544.16","0.01","5,422,544.16","480,722.00","11.28","United States","NASDAQ","USD","1.00","USD","-"
"TG","TREDEGAR CORP","Materials","Equity","5,386,808.00","0.01","5,386,808.00","673,351.00","8.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RLGT","RADIANT LOGISTIC INC","Industrials","Equity","5,368,118.00","0.01","5,368,118.00","819,560.00","6.55","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"TBRG","TRUBRIDGE INC","Health Care","Equity","5,341,363.68","0.01","5,341,363.68","258,787.00","20.64","United States","NASDAQ","USD","1.00","USD","-"
"TE","T1 ENERGY INC","Industrials","Equity","5,313,128.16","0.01","5,313,128.16","2,826,132.00","1.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EB","EVENTBRITE CLASS A INC","Communication","Equity","5,293,917.75","0.01","5,293,917.75","1,925,061.00","2.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FVCB","FVCBANKCORP INC","Financials","Equity","5,245,100.86","0.01","5,245,100.86","388,814.00","13.49","United States","NASDAQ","USD","1.00","USD","-"
"HYLN","HYLIION HOLDINGS CORP","Industrials","Equity","5,245,434.54","0.01","5,245,434.54","3,218,058.00","1.63","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"CRDA","CRAWFORD CLASS A","Financials","Equity","5,229,991.80","0.01","5,229,991.80","481,140.00","10.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LCNB","LCNB CORP","Financials","Equity","5,225,772.83","0.01","5,225,772.83","321,685.00","16.25","United States","NASDAQ","USD","1.00","USD","-"
"GETY","GETTY IMAGES HOLDINGS INC CLASS A","Communication","Equity","5,215,575.68","0.01","5,215,575.68","2,661,008.00","1.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MFIN","MEDALLION FINANCIAL CORP","Financials","Equity","5,209,800.12","0.01","5,209,800.12","487,809.00","10.68","United States","NASDAQ","USD","1.00","USD","-"
"PLTK","PLAYTIKA HOLDING CORP","Communication","Equity","5,195,427.68","0.01","5,195,427.68","1,411,801.00","3.68","United States","NASDAQ","USD","1.00","USD","-"
"OVLY","OAK VALLEY BANCORP","Financials","Equity","5,174,154.15","0.01","5,174,154.15","177,501.00","29.15","United States","NASDAQ","USD","1.00","USD","-"
"LFCR","LIFECORE BIOMEDICAL INC","Health Care","Equity","5,167,601.67","0.01","5,167,601.67","665,071.00","7.77","United States","NASDAQ","USD","1.00","USD","-"
"FC","FRANKLIN COVEY","Industrials","Equity","5,169,995.36","0.01","5,169,995.36","265,264.00","19.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EVCM","EVERCOMMERCE INC","Information Technology","Equity","5,160,251.44","0.01","5,160,251.44","432,907.00","11.92","United States","NASDAQ","USD","1.00","USD","-"
"VYGR","VOYAGER THERAPEUTICS INC","Health Care","Equity","5,135,957.34","0.01","5,135,957.34","1,172,593.00","4.38","United States","NASDAQ","USD","1.00","USD","-"
"JOUT","JOHNSON OUTDOORS INC CLASS A","Consumer Discretionary","Equity","5,117,134.50","0.01","5,117,134.50","126,349.00","40.50","United States","NASDAQ","USD","1.00","USD","-"
"NRC","NATIONAL RESEARCH CORP","Health Care","Equity","5,113,886.40","0.01","5,113,886.40","315,672.00","16.20","United States","NASDAQ","USD","1.00","USD","-"
"RCKY","ROCKY BRANDS INC","Consumer Discretionary","Equity","5,107,282.58","0.01","5,107,282.58","173,599.00","29.42","United States","NASDAQ","USD","1.00","USD","-"
"NGNE","NEUROGENE INC","Health Care","Equity","5,089,697.68","0.01","5,089,697.68","253,471.00","20.08","United States","NASDAQ","USD","1.00","USD","-"
"BLFY","BLUE FOUNDRY BANCORP","Financials","Equity","5,089,718.41","0.01","5,089,718.41","543,193.00","9.37","United States","NASDAQ","USD","1.00","USD","-"
"CATX","PERSPECTIVE THERAPEUTICS INC","Health Care","Equity","5,080,917.40","0.01","5,080,917.40","1,503,230.00","3.38","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"NWFL","NORWOOD FINANCIAL CORP","Financials","Equity","5,084,955.75","0.01","5,084,955.75","189,525.00","26.83","United States","NASDAQ","USD","1.00","USD","-"
"IMMR","IMMERSION CORP","Information Technology","Equity","5,078,196.57","0.01","5,078,196.57","745,697.00","6.81","United States","NASDAQ","USD","1.00","USD","-"
"QUAD","QUAD GRAPHICS INC CLASS A","Industrials","Equity","5,054,319.20","0.01","5,054,319.20","760,048.00","6.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MEC","MAYVILLE ENGINEERING COMPANY INC","Industrials","Equity","5,039,607.62","0.01","5,039,607.62","346,603.00","14.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOUG","DOUGLAS ELLIMAN INC","Real Estate","Equity","5,020,957.92","0.01","5,020,957.92","1,852,752.00","2.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FENC","FENNEC PHARMACEUTICALS INC","Health Care","Equity","5,004,516.30","0.01","5,004,516.30","554,210.00","9.03","Canada","NASDAQ","USD","1.00","USD","-"
"CDXS","CODEXIS INC","Health Care","Equity","4,999,103.72","0.01","4,999,103.72","2,048,813.00","2.44","United States","NASDAQ","USD","1.00","USD","-"
"CRML","CRITICAL METALS CORP","Materials","Equity","4,992,142.61","0.01","4,992,142.61","801,307.00","6.23","Australia","NASDAQ","USD","1.00","USD","-"
"JRVR","JAMES RIVER GROUP HOLDINGS LTD","Financials","Equity","4,993,099.99","0.01","4,993,099.99","922,939.00","5.41","United States","NASDAQ","USD","1.00","USD","-"
"INGN","INOGEN INC","Health Care","Equity","4,982,964.32","0.01","4,982,964.32","582,122.00","8.56","United States","NASDAQ","USD","1.00","USD","-"
"QTRX","QUANTERIX CORP","Health Care","Equity","4,976,508.23","0.01","4,976,508.23","1,038,937.00","4.79","United States","NASDAQ","USD","1.00","USD","-"
"ALCO","ALICO INC","Consumer Staples","Equity","4,978,830.95","0.01","4,978,830.95","145,793.00","34.15","United States","NASDAQ","USD","1.00","USD","-"
"PKOH","PARK OHIO HOLDINGS CORP","Industrials","Equity","4,974,043.83","0.01","4,974,043.83","224,157.00","22.19","United States","NASDAQ","USD","1.00","USD","-"
"ATLO","AMES NATIONAL CORP","Financials","Equity","4,957,401.60","0.01","4,957,401.60","239,488.00","20.70","United States","NASDAQ","USD","1.00","USD","-"
"CHMG","CHEMUNG FINANCIAL CORP","Financials","Equity","4,960,288.17","0.01","4,960,288.17","92,733.00","53.49","United States","NASDAQ","USD","1.00","USD","-"
"PVBC","PROVIDENT BANCORP INC","Financials","Equity","4,934,540.80","0.01","4,934,540.80","385,511.00","12.80","United States","NASDAQ","USD","1.00","USD","-"
"SKYH","SKY HARBOUR GROUP CORP CLASS A","Industrials","Equity","4,931,771.52","0.01","4,931,771.52","486,368.00","10.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"III","INFORMATION SERVICES GROUP INC","Information Technology","Equity","4,931,851.32","0.01","4,931,851.32","941,193.00","5.24","United States","NASDAQ","USD","1.00","USD","-"
"EVEX","EVE HOLDING INC","Industrials","Equity","4,922,853.35","0.01","4,922,853.35","1,265,515.00","3.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INBK","FIRST INTERNET BANCORP","Financials","Equity","4,922,975.32","0.01","4,922,975.32","205,724.00","23.93","United States","NASDAQ","USD","1.00","USD","-"
"CDZI","CADIZ INC","Utilities","Equity","4,917,777.60","0.01","4,917,777.60","1,294,152.00","3.80","United States","NASDAQ","USD","1.00","USD","-"
"OLPX","OLAPLEX HOLDINGS INC","Consumer Staples","Equity","4,906,565.28","0.01","4,906,565.28","3,407,337.00","1.44","United States","NASDAQ","USD","1.00","USD","-"
"SCPH","SCPHARMACEUTICALS INC","Health Care","Equity","4,908,205.85","0.01","4,908,205.85","871,795.00","5.63","United States","NASDAQ","USD","1.00","USD","-"
"ASUR","ASURE SOFTWARE INC","Industrials","Equity","4,910,609.99","0.01","4,910,609.99","611,533.00","8.03","United States","NASDAQ","USD","1.00","USD","-"
"PBYI","PUMA BIOTECHNOLOGY INC","Health Care","Equity","4,886,613.00","0.01","4,886,613.00","1,085,914.00","4.50","United States","NASDAQ","USD","1.00","USD","-"
"VABK","VIRGINIA NATIONAL BANKSHARES CORP","Financials","Equity","4,886,871.78","0.01","4,886,871.78","118,671.00","41.18","United States","NASDAQ","USD","1.00","USD","-"
"MYFW","FIRST WESTERN FINANCIAL INC","Financials","Equity","4,888,470.00","0.01","4,888,470.00","208,020.00","23.50","United States","NASDAQ","USD","1.00","USD","-"
"CTGO","CONTANGO ORE INC","Materials","Equity","4,883,317.60","0.01","4,883,317.60","216,076.00","22.60","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"TECX","TECTONIC THERAPEUTIC INC","Health Care","Equity","4,873,004.16","0.01","4,873,004.16","270,272.00","18.03","United States","NASDAQ","USD","1.00","USD","-"
"BYND","BEYOND MEAT INC","Consumer Staples","Equity","4,867,213.00","0.01","4,867,213.00","1,872,005.00","2.60","United States","NASDAQ","USD","1.00","USD","-"
"INR","INFINITY NATURAL RESOURCES INC CLA","Energy","Equity","4,850,796.30","0.01","4,850,796.30","350,238.00","13.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLXS","FLEXSTEEL INDUSTRIES INC","Consumer Discretionary","Equity","4,844,311.92","0.01","4,844,311.92","97,776.00","49.55","United States","NASDAQ","USD","1.00","USD","-"
"KGEI","KOLIBRI GLOBAL ENERGY INC","Energy","Equity","4,836,962.55","0.01","4,836,962.55","890,785.00","5.43","Canada","NASDAQ","USD","1.00","USD","-"
"BRT","BRT APARTMENTS CORP","Real Estate","Equity","4,839,242.91","0.01","4,839,242.91","294,537.00","16.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRTH","PRIORITY TECHNOLOGY HOLDINGS INC","Financials","Equity","4,824,418.48","0.01","4,824,418.48","632,296.00","7.63","United States","NASDAQ","USD","1.00","USD","-"
"BKTI","BK TECHNOLOGIES CORP","Information Technology","Equity","4,818,524.94","0.01","4,818,524.94","67,458.00","71.43","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"IRWD","IRONWOOD PHARMA INC CLASS A","Health Care","Equity","4,810,805.68","0.01","4,810,805.68","3,879,682.00","1.24","United States","NASDAQ","USD","1.00","USD","-"
"WEST","WESTROCK COFFEE","Consumer Staples","Equity","4,798,035.92","0.01","4,798,035.92","875,554.00","5.48","United States","NASDAQ","USD","1.00","USD","-"
"HRTX","HERON THERAPEUTICS INC","Health Care","Equity","4,788,000.00","0.01","4,788,000.00","3,740,625.00","1.28","United States","NASDAQ","USD","1.00","USD","-"
"LE","LAND END INC","Consumer Discretionary","Equity","4,784,340.60","0.01","4,784,340.60","312,702.00","15.30","United States","NASDAQ","USD","1.00","USD","-"
"TOI","ONCOLOGY INSTITUTE INC","Health Care","Equity","4,784,506.36","0.01","4,784,506.36","1,509,308.00","3.17","United States","NASDAQ","USD","1.00","USD","-"
"NPB","NORTHPOINTE BANCSHARES INC","Financials","Equity","4,776,871.05","0.01","4,776,871.05","258,909.00","18.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLS","SELLAS LIFE SCIENCES GROUP INC","Health Care","Equity","4,767,882.21","0.01","4,767,882.21","2,522,689.00","1.89","United States","NASDAQ","USD","1.00","USD","-"
"ABAT","AMERICAN BATTERY TECHNOLOGY COMPAN","Materials","Equity","4,764,658.59","0.01","4,764,658.59","1,993,581.00","2.39","United States","NASDAQ","USD","1.00","USD","-"
"PAYS","PAYSIGN INC","Financials","Equity","4,754,739.36","0.01","4,754,739.36","893,748.00","5.32","United States","NASDAQ","USD","1.00","USD","-"
"MNPR","MONOPAR THERAPEUTICS INC","Health Care","Equity","4,745,813.39","0.01","4,745,813.39","99,566.00","47.66","United States","NASDAQ","USD","1.00","USD","-"
"CADL","CANDEL THERAPEUTICS INC","Health Care","Equity","4,749,664.32","0.01","4,749,664.32","966,361.00","4.92","United States","NASDAQ","USD","1.00","USD","-"
"HAIN","HAIN CELESTIAL GROUP INC","Consumer Staples","Equity","4,706,026.88","0.01","4,706,026.88","2,219,824.00","2.12","United States","NASDAQ","USD","1.00","USD","-"
"SEG","SEAPORT ENTERTAINMENT GROUP INC","Real Estate","Equity","4,692,430.32","0.01","4,692,430.32","184,596.00","25.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRAK","REPOSITRAK INC","Information Technology","Equity","4,693,209.20","0.01","4,693,209.20","272,861.00","17.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PDYN","PALLADYNE AI CORP","Industrials","Equity","4,684,816.64","0.01","4,684,816.64","654,304.00","7.16","United States","NASDAQ","USD","1.00","USD","-"
"ONEW","ONEWATER MARINE CLASS A INC","Consumer Discretionary","Equity","4,677,807.85","0.01","4,677,807.85","282,647.00","16.55","United States","NASDAQ","USD","1.00","USD","-"
"FBLA","FB BANCORP INC","Financials","Equity","4,663,633.23","0.01","4,663,633.23","384,471.00","12.13","United States","NASDAQ","USD","1.00","USD","-"
"BNTC","BENITEC BIOPHARMA INC","Health Care","Equity","4,654,976.52","0.01","4,654,976.52","332,974.00","13.98","United States","NASDAQ","USD","1.00","USD","-"
"SSP","EW SCRIPPS CLASS A","Communication","Equity","4,647,869.46","0.01","4,647,869.46","1,597,206.00","2.91","United States","NASDAQ","USD","1.00","USD","-"
"BHR","BRAEMAR HOTELS RESORTS INC","Real Estate","Equity","4,653,777.00","0.01","4,653,777.00","1,551,259.00","3.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RMAX","RE MAX HOLDINGS INC CLASS A","Real Estate","Equity","4,634,971.20","0.01","4,634,971.20","467,235.00","9.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRGE","FORGE GLOBAL HOLDINGS INC","Financials","Equity","4,637,594.20","0.01","4,637,594.20","260,539.00","17.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ONTF","ON24 INC","Information Technology","Equity","4,629,761.96","0.01","4,629,761.96","832,691.00","5.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HUMA","HUMACYTE INC","Health Care","Equity","4,606,800.00","0.01","4,606,800.00","3,071,200.00","1.50","United States","NASDAQ","USD","1.00","USD","-"
"TRUE","TRUECAR INC","Communication","Equity","4,604,130.00","0.01","4,604,130.00","2,046,280.00","2.25","United States","NASDAQ","USD","1.00","USD","-"
