iShares Russell 1000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 15, 2000"
Shares Outstanding,"122,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"KRMN","KARMAN HOLDINGS INC","Industrials","Equity","2,201,419.00","0.00","2,201,419.00","34,505.00","63.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHH","CHOICE HOTELS INTERNATIONAL INC","Consumer Discretionary","Equity","2,184,517.12","0.00","2,184,517.12","18,976.00","115.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CXT","CRANE NXT","Information Technology","Equity","2,184,580.75","0.00","2,184,580.75","35,275.00","61.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LINE","LINEAGE INC","Real Estate","Equity","2,183,000.22","0.00","2,183,000.22","51,498.00","42.39","United States","NASDAQ","USD","1.00","USD","-"
"WLK","WESTLAKE CORP","Materials","Equity","2,130,122.82","0.00","2,130,122.82","23,779.00","89.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMKR","AMKOR TECHNOLOGY INC","Information Technology","Equity","2,086,286.76","0.00","2,086,286.76","82,202.00","25.38","United States","NASDAQ","USD","1.00","USD","-"
"BHF","BRIGHTHOUSE FINANCIAL INC","Financials","Equity","2,089,962.16","0.00","2,089,962.16","42,757.00","48.88","United States","NASDAQ","USD","1.00","USD","-"
"FRHC","FREEDOM HOLDING CORP","Financials","Equity","2,076,886.81","0.00","2,076,886.81","12,829.00","161.89","United States","NASDAQ","USD","1.00","USD","-"
"OGN","ORGANON","Health Care","Equity","2,053,307.88","0.00","2,053,307.88","192,618.00","10.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAR","AVIS BUDGET GROUP INC","Industrials","Equity","2,037,150.19","0.00","2,037,150.19","12,973.00","157.03","United States","NASDAQ","USD","1.00","USD","-"
"XRAY","DENTSPLY SIRONA INC","Health Care","Equity","2,021,578.80","0.00","2,021,578.80","145,020.00","13.94","United States","NASDAQ","USD","1.00","USD","-"
"ASH","ASHLAND INC","Materials","Equity","2,004,880.71","0.00","2,004,880.71","36,659.00","54.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMG","SCOTTS MIRACLE GRO","Materials","Equity","1,979,780.22","0.00","1,979,780.22","32,082.00","61.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RARE","ULTRAGENYX PHARMACEUTICAL INC","Health Care","Equity","1,978,326.81","0.00","1,978,326.81","63,347.00","31.23","United States","NASDAQ","USD","1.00","USD","-"
"VKTX","VIKING THERAPEUTICS INC","Health Care","Equity","1,973,485.80","0.00","1,973,485.80","76,670.00","25.74","United States","NASDAQ","USD","1.00","USD","-"
"HHH","HOWARD HUGHES HOLDINGS INC","Real Estate","Equity","1,960,906.40","0.00","1,960,906.40","24,016.00","81.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IAC","IAC INC","Communication","Equity","1,954,438.50","0.00","1,954,438.50","53,182.00","36.75","United States","NASDAQ","USD","1.00","USD","-"
"RNG","RINGCENTRAL INC CLASS A","Information Technology","Equity","1,954,594.02","0.00","1,954,594.02","62,527.00","31.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLO","FLOWERS FOODS INC","Consumer Staples","Equity","1,921,669.55","0.00","1,921,669.55","134,665.00","14.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APLS","APELLIS PHARMACEUTICALS INC","Health Care","Equity","1,918,538.20","0.00","1,918,538.20","75,533.00","25.40","United States","NASDAQ","USD","1.00","USD","-"
"INFA","INFORMATICA INC CLASS A","Information Technology","Equity","1,890,479.20","0.00","1,890,479.20","76,229.00","24.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DXC","DXC TECHNOLOGY","Information Technology","Equity","1,884,254.10","0.00","1,884,254.10","129,502.00","14.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UI","UBIQUITI INC","Information Technology","Equity","1,869,223.00","0.00","1,869,223.00","3,050.00","612.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NWL","NEWELL BRANDS INC","Consumer Discretionary","Equity","1,856,725.29","0.00","1,856,725.29","304,881.00","6.09","United States","NASDAQ","USD","1.00","USD","-"
"BOKF","BOK FINANCIAL CORP","Financials","Equity","1,837,239.84","0.00","1,837,239.84","16,516.00","111.24","United States","NASDAQ","USD","1.00","USD","-"
"BIRK","BIRKENSTOCK HOLDING PLC","Consumer Discretionary","Equity","1,835,565.00","0.00","1,835,565.00","38,725.00","47.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PK","PARK HOTELS RESORTS INC","Real Estate","Equity","1,811,436.00","0.00","1,811,436.00","150,953.00","12.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRPT","FRESHPET INC","Consumer Staples","Equity","1,807,204.00","0.00","1,807,204.00","33,970.00","53.20","United States","NASDAQ","USD","1.00","USD","-"
"LCID","LUCID GROUP INC","Consumer Discretionary","Equity","1,798,960.00","0.00","1,798,960.00","90,400.00","19.90","United States","NASDAQ","USD","1.00","USD","-"
"INSP","INSPIRE MEDICAL SYSTEMS INC","Health Care","Equity","1,800,734.40","0.00","1,800,734.40","21,748.00","82.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNXC","CONCENTRIX CORP","Industrials","Equity","1,787,244.91","0.00","1,787,244.91","33,091.00","54.01","United States","NASDAQ","USD","1.00","USD","-"
"GLOB","GLOBANT SA","Information Technology","Equity","1,779,043.50","0.00","1,779,043.50","30,411.00","58.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SHC","SOTERA HEALTH COMPANY","Health Care","Equity","1,768,412.36","0.00","1,768,412.36","109,703.00","16.12","United States","NASDAQ","USD","1.00","USD","-"
"CWEN","CLEARWAY ENERGY INC CLASS C","Utilities","Equity","1,730,079.00","0.00","1,730,079.00","60,450.00","28.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WU","WESTERN UNION","Financials","Equity","1,684,696.17","0.00","1,684,696.17","198,433.00","8.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FWONA","LIBERTY MEDIA FORMULA ONE SERIES A","Communication","Equity","1,681,116.84","0.00","1,681,116.84","18,188.00","92.43","United States","NASDAQ","USD","1.00","USD","-"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Real Estate","Equity","1,672,526.44","0.00","1,672,526.44","362,804.00","4.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Real Estate","Equity","1,616,196.22","0.00","1,616,196.22","49,898.00","32.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDC","TERADATA CORP","Information Technology","Equity","1,590,066.75","0.00","1,590,066.75","73,785.00","21.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMMT","SUMMIT THERAPEUTICS INC","Health Care","Equity","1,580,163.00","0.00","1,580,163.00","84,955.00","18.60","United States","NASDAQ","USD","1.00","USD","-"
"LBTYK","LIBERTY GLOBAL LTD CLASS C","Communication","Equity","1,512,466.34","0.00","1,512,466.34","124,894.00","12.11","United States","NASDAQ","USD","1.00","USD","-"
"SAM","BOSTON BEER INC CLASS A","Consumer Staples","Equity","1,494,984.08","0.00","1,494,984.08","6,796.00","219.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IPGP","IPG PHOTONICS CORP","Information Technology","Equity","1,490,104.00","0.00","1,490,104.00","18,040.00","82.60","United States","NASDAQ","USD","1.00","USD","-"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Health Care","Equity","1,475,315.68","0.00","1,475,315.68","66,128.00","22.31","United States","NASDAQ","USD","1.00","USD","-"
"LBTYA","LIBERTY GLOBAL LTD CLASS A","Communication","Equity","1,439,030.95","0.00","1,439,030.95","120,421.00","11.95","United States","NASDAQ","USD","1.00","USD","-"
"DV","DOUBLEVERIFY HOLDINGS INC","Communication","Equity","1,399,296.60","0.00","1,399,296.60","100,308.00","13.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LLYVA","LIBERTY MEDIA LIBERTY LIVE SERIES","Communication","Equity","1,394,841.20","0.00","1,394,841.20","14,095.00","98.96","United States","NASDAQ","USD","1.00","USD","-"
"HUN","HUNTSMAN CORP","Materials","Equity","1,369,420.70","0.00","1,369,420.70","122,818.00","11.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAN","MANPOWER INC","Industrials","Equity","1,362,462.34","0.00","1,362,462.34","34,423.00","39.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DDS","DILLARDS INC CLASS A","Consumer Discretionary","Equity","1,309,034.64","0.00","1,309,034.64","2,234.00","585.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLVT","CLARIVATE PLC","Industrials","Equity","1,300,188.62","0.00","1,300,188.62","297,526.00","4.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DJT","TRUMP MEDIA TECHNOLOGY GROUP CORP","Communication","Equity","1,276,275.60","0.00","1,276,275.60","75,430.00","16.92","United States","NASDAQ","USD","1.00","USD","-"
"IRDM","IRIDIUM COMMUNICATIONS INC","Communication","Equity","1,268,818.05","0.00","1,268,818.05","68,995.00","18.39","United States","NASDAQ","USD","1.00","USD","-"
"PPC","PILGRIMS PRIDE CORP","Consumer Staples","Equity","1,265,799.74","0.00","1,265,799.74","28,729.00","44.06","United States","NASDAQ","USD","1.00","USD","-"
"WEN","WENDYS","Consumer Discretionary","Equity","1,267,907.89","0.00","1,267,907.89","128,201.00","9.89","United States","NASDAQ","USD","1.00","USD","-"
"SRPT","SAREPTA THERAPEUTICS INC","Health Care","Equity","1,190,352.33","0.00","1,190,352.33","66,463.00","17.91","United States","NASDAQ","USD","1.00","USD","-"
"COTY","COTY INC CLASS A","Consumer Staples","Equity","1,168,521.55","0.00","1,168,521.55","282,935.00","4.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LENB","LENNAR CORP CLASS B","Consumer Discretionary","Equity","1,119,315.34","0.00","1,119,315.34","8,327.00","134.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COLM","COLUMBIA SPORTSWEAR","Consumer Discretionary","Equity","1,053,654.80","0.00","1,053,654.80","18,920.00","55.69","United States","NASDAQ","USD","1.00","USD","-"
"BFA","BROWN FORMAN CORP CLASS A","Consumer Staples","Equity","1,008,425.55","0.00","1,008,425.55","35,951.00","28.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REYN","REYNOLDS CONSUMER PRODUCTS INC","Consumer Staples","Equity","914,279.37","0.00","914,279.37","39,189.00","23.33","United States","NASDAQ","USD","1.00","USD","-"
"CERT","CERTARA INC","Health Care","Equity","916,766.76","0.00","916,766.76","83,953.00","10.92","United States","NASDAQ","USD","1.00","USD","-"
"SAIL","SAILPOINT INC","Information Technology","Equity","911,270.68","0.00","911,270.68","43,727.00","20.84","United States","NASDAQ","USD","1.00","USD","-"
"UWMC","UWM HOLDINGS CORP CLASS A","Financials","Equity","882,939.07","0.00","882,939.07","127,777.00","6.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNA","CNA FINANCIAL CORP","Financials","Equity","862,259.45","0.00","862,259.45","18,005.00","47.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNDR","SCHNEIDER NATIONAL INC CLASS B","Industrials","Equity","839,830.95","0.00","839,830.95","34,209.00","24.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Communication","Equity","735,497.28","0.00","735,497.28","12,161.00","60.48","United States","NASDAQ","USD","1.00","USD","-"
"UAA","UNDER ARMOUR INC CLASS A","Consumer Discretionary","Equity","718,867.48","0.00","718,867.48","142,916.00","5.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UA","UNDER ARMOUR INC CLASS C","Consumer Discretionary","Equity","700,611.80","0.00","700,611.80","142,982.00","4.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CWENA","CLEARWAY ENERGY INC CLASS A","Utilities","Equity","684,515.20","0.00","684,515.20","25,166.00","27.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GLIBK","GCI LIBERTY INC SERIES C","Communication","Equity","587,891.64","0.00","587,891.64","16,142.00","36.42","United States","NASDAQ","USD","1.00","USD","-"
"TFSL","TFS FINANCIAL CORP","Financials","Equity","582,414.20","0.00","582,414.20","43,270.00","13.46","United States","NASDAQ","USD","1.00","USD","-"
"SEB","SEABOARD CORP","Consumer Staples","Equity","571,948.15","0.00","571,948.15","145.00","3,944.47","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"SFD","SMITHFIELD FOODS INC","Consumer Staples","Equity","458,425.92","0.00","458,425.92","18,696.00","24.52","United States","NASDAQ","USD","1.00","USD","-"
"UHAL","U HAUL HOLDING","Industrials","Equity","380,808.16","0.00","380,808.16","6,494.00","58.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INGM","INGRAM MICRO HOLDING CORP","Information Technology","Equity","274,535.16","0.00","274,535.16","12,962.00","21.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GLIBA","GCI LIBERTY INC SERIES A","Communication","Equity","90,105.60","0.00","90,105.60","2,432.00","37.05","United States","NASDAQ","USD","1.00","USD","-"
"ETD_USD","ETD USD BALANCE WITH R93531","Cash and/or Derivatives","Cash","0.87","0.00","0.87","1.00","100.00","United States","-","USD","1.00","USD","Jan 01, 2000"
"-","ESC GCI LIBERTY INC SR ESCROW","Communication","Equity","0.70","0.00","0.70","70,458.00","0.00","United States","NASDAQ","USD","1.00","USD","-"
"FAU5","S&P MID 400 EMINI SEP 25","Cash and/or Derivatives","Futures","0.00","0.00","5,980,320.00","18.00","3,322.40","-","Index And Options Market","USD","1.00","USD","-"
"ESU5","S&P500 EMINI SEP 25","Cash and/or Derivatives","Futures","0.00","0.00","83,065,500.00","252.00","6,592.50","-","Index And Options Market","USD","1.00","USD","-"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners."
